"ensembl_gene_id","hgnc_symbol","percentage_gene_gc_content","gene_biotype","chromosome_name","gene_length"
"ENSG00000276647","KRTAP12-6P",70.59,"processed_pseudogene","21",272
"ENSG00000277870","FAM230A",41.22,"lncRNA","22",3854
"ENSG00000278008","PPP1R26P4",61.72,"processed_pseudogene","22",3527
"ENSG00000278110","SUSD2P2",63.51,"unprocessed_pseudogene","22",758
"ENSG00000278196","IGLV2-8",60.13,"IG_V_gene","22",517
"ENSG00000278278","MIR6816",68.18,"miRNA","22",66
"ENSG00000278433","MIR6070",56.31,"miRNA","21",103
"ENSG00000278558","TMEM191B",67.82,"protein_coding","22",5068
"ENSG00000279920","LINC01651",59.14,"lncRNA","22",916
"ENSG00000280109","PLAC4",46.89,"lncRNA","21",17728
"ENSG00000280191","LINC01669",53.95,"lncRNA","21",2189
"ENSG00000281548","LINC00895",54.06,"lncRNA","22",1637
"ENSG00000283023","FRG1GP",35.84,"unprocessed_pseudogene","22",774
"ENSG00000283047","FRG1FP",35.2,"unprocessed_pseudogene","22",749
"ENSG00000283051","LINC01668",56.02,"lncRNA","21",513
"ENSG00000283871","MIR130B",57.32,"miRNA","22",82
"ENSG00000284031","MIR4761",62.2,"miRNA","22",82
"ENSG00000284049","MIR650",64.58,"miRNA","22",96
"ENSG00000284140","MIR3618",39.77,"miRNA","22",88
"ENSG00000284448","MIR6501",58.21,"miRNA","21",67
"ENSG00000284464","MIR1306",58.82,"miRNA","22",85
"ENSG00000286027","PCSEAT",52.84,"lncRNA","21",2981
"ENSG00000002586","CD99",47.38,"protein_coding","X",17834
"ENSG00000006756","ARSD",48.88,"protein_coding","X",10725
"ENSG00000008735","MAPK8IP2",62.89,"protein_coding","22",11296
"ENSG00000025708","TYMP",64.42,"protein_coding","22",11151
"ENSG00000025770","NCAPH2",55.48,"protein_coding","22",8229
"ENSG00000054611","TBC1D22A",49.42,"protein_coding","22",13970
"ENSG00000056487","PHF21B",52.73,"protein_coding","22",10567
"ENSG00000056998","GYG2",43.65,"protein_coding","X",9288
"ENSG00000062096","ARSF",40.73,"protein_coding","X",2738
"ENSG00000073146","MOV10L1",47.64,"protein_coding","22",10693
"ENSG00000073150","PANX2",64.17,"protein_coding","22",6617
"ENSG00000073169","SELENOO",55.78,"protein_coding","22",4929
"ENSG00000075218","GTSE1",50.08,"protein_coding","22",5726
"ENSG00000075234","TTC38",54.16,"protein_coding","22",4489
"ENSG00000075240","GRAMD4",57.68,"protein_coding","22",10877
"ENSG00000075275","CELSR1",53.93,"protein_coding","22",18039
"ENSG00000077935","SMC1B",39.89,"protein_coding","22",4594
"ENSG00000077942","FBLN1",53.13,"protein_coding","22",10537
"ENSG00000079974","RABL2B",50.05,"protein_coding","22",15517
"ENSG00000093000","NUP50",43.51,"protein_coding","22",16199
"ENSG00000099953","MMP11",57.83,"protein_coding","22",11616
"ENSG00000099956","SMARCB1",51.42,"protein_coding","22",32202
"ENSG00000099958","DERL3",61.13,"protein_coding","22",10313
"ENSG00000099974","DDTL",51.49,"protein_coding","22",1582
"ENSG00000099977","DDT",53.26,"protein_coding","22",2967
"ENSG00000099984","GSTT2",57.52,"polymorphic_pseudogene","22",2329
"ENSG00000099985","OSM",60.33,"protein_coding","22",3329
"ENSG00000099991","CABIN1",50.24,"protein_coding","22",13053
"ENSG00000099992","TBC1D10A",52.5,"protein_coding","22",14762
"ENSG00000099994","SUSD2",64.06,"protein_coding","22",8110
"ENSG00000099995","SF3A1",49.02,"protein_coding","22",10105
"ENSG00000099998","GGT5",52.07,"protein_coding","22",8880
"ENSG00000099999","RNF215",53.32,"protein_coding","22",14375
"ENSG00000100003","SEC14L2",50.37,"protein_coding","22",15526
"ENSG00000100012","SEC14L3",48.09,"protein_coding","22",7434
"ENSG00000100014","SPECC1L",42.29,"protein_coding","22",17137
"ENSG00000100024","UPB1",49.88,"protein_coding","22",11832
"ENSG00000100028","SNRPD3",45.46,"protein_coding","22",4240
"ENSG00000100029","PES1",50.48,"protein_coding","22",10393
"ENSG00000100036","SLC35E4",50.88,"protein_coding","22",6696
"ENSG00000100053","CRYBB3",52.09,"protein_coding","22",1204
"ENSG00000100055","CYTH4",55.44,"protein_coding","22",10413
"ENSG00000100058","CRYBB2P1",45.32,"transcribed_unprocessed_pseudogene","22",7917
"ENSG00000100060","MFNG",56.66,"protein_coding","22",6735
"ENSG00000100065","CARD10",57.09,"protein_coding","22",11601
"ENSG00000100068","LRP5L",54.66,"protein_coding","22",11863
"ENSG00000100077","GRK3",40.6,"protein_coding","22",11683
"ENSG00000100079","LGALS2",50.79,"protein_coding","22",919
"ENSG00000100083","GGA1",56.55,"protein_coding","22",14553
"ENSG00000100092","SH3BP1",57.36,"protein_coding","22",8844
"ENSG00000100095","SEZ6L",44.57,"protein_coding","22",13547
"ENSG00000100099","HPS4",46.81,"protein_coding","22",20706
"ENSG00000100100","PIK3IP1",51.26,"protein_coding","22",10679
"ENSG00000100104","SRRD",45.15,"protein_coding","22",5295
"ENSG00000100105","PATZ1",52.93,"protein_coding","22",13860
"ENSG00000100109","TFIP11",44.89,"protein_coding","22",11463
"ENSG00000100116","GCAT",54.21,"protein_coding","22",4788
"ENSG00000100122","CRYBB1",48.38,"protein_coding","22",1358
"ENSG00000100124","ANKRD54",50.74,"protein_coding","22",9723
"ENSG00000100129","EIF3L",46,"protein_coding","22",9127
"ENSG00000100138","SNU13",46.8,"protein_coding","22",9192
"ENSG00000100139","MICALL1",55.92,"protein_coding","22",10143
"ENSG00000100142","POLR2F",53.44,"protein_coding","22",10051
"ENSG00000100146","SOX10",57.55,"protein_coding","22",7836
"ENSG00000100147","CCDC134",49.16,"protein_coding","22",1466
"ENSG00000100150","DEPDC5",45.28,"protein_coding","22",54246
"ENSG00000100151","PICK1",54.9,"protein_coding","22",8625
"ENSG00000100154","TTC28",39.91,"protein_coding","22",14960
"ENSG00000100156","SLC16A8",62.38,"protein_coding","22",2953
"ENSG00000100162","CENPM",53.24,"protein_coding","22",4180
"ENSG00000100167","SEPTIN3",52.28,"protein_coding","22",11963
"ENSG00000100170","SLC5A1",43.15,"protein_coding","22",9659
"ENSG00000100191","SLC5A4",41.72,"protein_coding","22",2030
"ENSG00000100196","KDELR3",49.55,"protein_coding","22",3335
"ENSG00000100197","CYP2D6",62.7,"protein_coding","22",5410
"ENSG00000100201","DDX17",43.03,"protein_coding","22",19860
"ENSG00000100206","DMC1",42.02,"protein_coding","22",6093
"ENSG00000100207","TCF20",49.75,"protein_coding","22",15050
"ENSG00000100209","HSCB",46.7,"protein_coding","22",4766
"ENSG00000100211","CBY1",47.17,"protein_coding","22",6211
"ENSG00000100216","TOMM22",48.69,"protein_coding","22",2813
"ENSG00000100218","RSPH14",55.52,"protein_coding","22",2658
"ENSG00000100219","XBP1",44.93,"protein_coding","22",9883
"ENSG00000100220","RTCB",41.29,"protein_coding","22",4515
"ENSG00000100221","JOSD1",47.81,"protein_coding","22",8064
"ENSG00000100225","FBXO7",38.81,"protein_coding","22",13089
"ENSG00000100226","GTPBP1",51.11,"protein_coding","22",13486
"ENSG00000100227","POLDIP3",49.1,"protein_coding","22",12024
"ENSG00000100228","RAB36",55.45,"protein_coding","22",4465
"ENSG00000100234","TIMP3",47.18,"protein_coding","22",4603
"ENSG00000100239","PPP6R2",51.13,"protein_coding","22",9060
"ENSG00000100241","SBF1",60.68,"protein_coding","22",14295
"ENSG00000100242","SUN2",54.74,"protein_coding","22",13301
"ENSG00000100243","CYB5R3",55.85,"protein_coding","22",10968
"ENSG00000100246","DNAL4",51.3,"protein_coding","22",3497
"ENSG00000100249","C22orf31",46.9,"protein_coding","22",995
"ENSG00000100253","MIOX",63.88,"protein_coding","22",3716
"ENSG00000100258","LMF2",67.14,"protein_coding","22",7377
"ENSG00000100263","RHBDD3",55.98,"protein_coding","22",5898
"ENSG00000100266","PACSIN2",48.59,"protein_coding","22",10104
"ENSG00000100271","TTLL1",51.27,"protein_coding","22",4025
"ENSG00000100276","RASL10A",60.13,"protein_coding","22",4251
"ENSG00000100280","AP1B1",49.33,"protein_coding","22",11351
"ENSG00000100281","HMGXB4",41.49,"protein_coding","22",12640
"ENSG00000100284","TOM1",53.52,"protein_coding","22",14289
"ENSG00000100285","NEFH",52.84,"protein_coding","22",3795
"ENSG00000100288","CHKB",50.66,"protein_coding","22",9720
"ENSG00000100290","BIK",54.79,"protein_coding","22",951
"ENSG00000100292","HMOX1",51.12,"protein_coding","22",3503
"ENSG00000100294","MCAT",52.52,"protein_coding","22",4111
"ENSG00000100296","THOC5",47.17,"protein_coding","22",13201
"ENSG00000100297","MCM5",52.45,"protein_coding","22",10386
"ENSG00000100298","APOBEC3H",53.45,"protein_coding","22",2552
"ENSG00000100299","ARSA",61.2,"protein_coding","22",9984
"ENSG00000100300","TSPO",57.74,"protein_coding","22",3180
"ENSG00000100302","RASD2",55.59,"protein_coding","22",3447
"ENSG00000100304","TTLL12",58.3,"protein_coding","22",7361
"ENSG00000100307","CBX7",54.25,"protein_coding","22",9760
"ENSG00000100311","PDGFB",58.15,"protein_coding","22",4583
"ENSG00000100312","ACR",55.46,"protein_coding","22",3065
"ENSG00000100314","CABP7",62.96,"protein_coding","22",3334
"ENSG00000100316","RPL3",53.41,"protein_coding","22",11089
"ENSG00000100319","ZMAT5",52.77,"protein_coding","22",3413
"ENSG00000100320","RBFOX2",39.37,"protein_coding","22",20669
"ENSG00000100321","SYNGR1",55.76,"protein_coding","22",9518
"ENSG00000100324","TAB1",51.35,"protein_coding","22",6155
"ENSG00000100325","ASCC2",48.94,"protein_coding","22",13259
"ENSG00000100330","MTMR3",40.65,"protein_coding","22",18793
"ENSG00000100335","MIEF1",49.85,"protein_coding","22",17694
"ENSG00000100336","APOL4",49.11,"protein_coding","22",11931
"ENSG00000100341","PNPLA5",57.39,"protein_coding","22",5674
"ENSG00000100342","APOL1",50.01,"protein_coding","22",11368
"ENSG00000100344","PNPLA3",49.36,"protein_coding","22",6018
"ENSG00000100345","MYH9",52.39,"protein_coding","22",12222
"ENSG00000100346","CACNA1I",56.05,"protein_coding","22",15277
"ENSG00000100347","SAMM50",47.17,"protein_coding","22",8255
"ENSG00000100348","TXN2",51.29,"protein_coding","22",3188
"ENSG00000100350","FOXRED2",52.7,"protein_coding","22",11076
"ENSG00000100351","GRAP2",44.48,"protein_coding","22",8227
"ENSG00000100353","EIF3D",46.83,"protein_coding","22",7348
"ENSG00000100354","TNRC6B",42.15,"protein_coding","22",36856
"ENSG00000100359","SGSM3",47.84,"protein_coding","22",14466
"ENSG00000100360","IFT27",51.18,"protein_coding","22",12419
"ENSG00000100362","PVALB",51.49,"protein_coding","22",2228
"ENSG00000100364","KIAA0930",54.22,"protein_coding","22",17329
"ENSG00000100365","NCF4",53.4,"protein_coding","22",6096
"ENSG00000100372","SLC25A17",41.77,"protein_coding","22",11383
"ENSG00000100373","UPK3A",55.02,"protein_coding","22",1422
"ENSG00000100376","FAM118A",49.58,"protein_coding","22",11797
"ENSG00000100379","KCTD17",60.2,"protein_coding","22",6194
"ENSG00000100380","ST13",38.21,"protein_coding","22",5740
"ENSG00000100385","IL2RB",54.21,"protein_coding","22",6199
"ENSG00000100387","RBX1",44.92,"protein_coding","22",3614
"ENSG00000100393","EP300",42.02,"protein_coding","22",14386
"ENSG00000100395","L3MBTL2",52.38,"protein_coding","22",13625
"ENSG00000100399","CHADL",58.1,"protein_coding","22",3659
"ENSG00000100401","RANGAP1",53.26,"protein_coding","22",7706
"ENSG00000100403","ZC3H7B",54.29,"protein_coding","22",11168
"ENSG00000100410","PHF5A",46.22,"protein_coding","22",1682
"ENSG00000100412","ACO2",50.27,"protein_coding","22",6568
"ENSG00000100413","POLR3H",55.14,"protein_coding","22",14816
"ENSG00000100416","TRMU",52.44,"protein_coding","22",20594
"ENSG00000100417","PMM1",54.81,"protein_coding","22",9069
"ENSG00000100418","DESI1",46.9,"protein_coding","22",5717
"ENSG00000100422","CERK",51.43,"protein_coding","22",6557
"ENSG00000100425","BRD1",54,"protein_coding","22",11346
"ENSG00000100426","ZBED4",47.49,"protein_coding","22",6893
"ENSG00000100427","MLC1",55.47,"protein_coding","22",5073
"ENSG00000100429","HDAC10",64.5,"protein_coding","22",15764
"ENSG00000101825","MXRA5",43.18,"protein_coding","X",9804
"ENSG00000101846","STS",39.69,"protein_coding","X",18599
"ENSG00000124343","XG",45.98,"protein_coding","X",5543
"ENSG00000128159","TUBGCP6",56.95,"protein_coding","22",19870
"ENSG00000128165","ADM2",63.62,"protein_coding","22",8489
"ENSG00000128191","DGCR8",52.21,"protein_coding","22",19698
"ENSG00000128203","ASPHD2",49.47,"protein_coding","22",3370
"ENSG00000128218","VPREB3",56.21,"protein_coding","22",1070
"ENSG00000128242","GAL3ST1",53.7,"protein_coding","22",11368
"ENSG00000128245","YWHAH",44.89,"protein_coding","22",7052
"ENSG00000128250","RFPL1",46.11,"protein_coding","22",1496
"ENSG00000128253","RFPL2",49.97,"protein_coding","22",8024
"ENSG00000128254","C22orf24",52.95,"lncRNA","22",8052
"ENSG00000128262","POM121L9P",55.88,"transcribed_unprocessed_pseudogene","22",6837
"ENSG00000128266","GNAZ",57.36,"protein_coding","22",4403
"ENSG00000128268","MGAT3",57.01,"protein_coding","22",6515
"ENSG00000128271","ADORA2A",59.24,"protein_coding","22",11509
"ENSG00000128272","ATF4",58.94,"protein_coding","22",4119
"ENSG00000128274","A4GALT",52.39,"protein_coding","22",6183
"ENSG00000128276","RFPL3",47.75,"protein_coding","22",1792
"ENSG00000128283","CDC42EP1",58.77,"protein_coding","22",3911
"ENSG00000128284","APOL3",47.21,"protein_coding","22",12963
"ENSG00000128285","MCHR1",55.82,"protein_coding","22",5911
"ENSG00000128294","TPST2",48.49,"protein_coding","22",9494
"ENSG00000128298","BAIAP2L2",53.59,"protein_coding","22",3361
"ENSG00000128310","GALR3",66.11,"protein_coding","22",1147
"ENSG00000128313","APOL5",47.71,"protein_coding","22",1438
"ENSG00000128322","IGLL1",55,"protein_coding","22",2253
"ENSG00000128335","APOL2",49.58,"protein_coding","22",8812
"ENSG00000128340","RAC2",57.65,"protein_coding","22",4387
"ENSG00000128342","LIF",58.9,"protein_coding","22",4463
"ENSG00000128346","C22orf23",50.35,"protein_coding","22",3670
"ENSG00000128383","APOBEC3A",53.24,"protein_coding","22",3737
"ENSG00000128394","APOBEC3F",53.18,"protein_coding","22",6258
"ENSG00000128408","RIBC2",50.32,"protein_coding","22",2835
"ENSG00000130021","PUDP",41.19,"protein_coding","X",6411
"ENSG00000130487","KLHDC7B",66.52,"protein_coding","22",8272
"ENSG00000130540","SULT4A1",56.03,"protein_coding","22",5541
"ENSG00000130638","ATXN10",40.57,"protein_coding","22",9606
"ENSG00000130943","PKDREJ",47.55,"protein_coding","22",7681
"ENSG00000133422","MORC2",45.25,"protein_coding","22",9080
"ENSG00000133424","LARGE1",43.98,"protein_coding","22",17856
"ENSG00000133433","GSTT2B",57.3,"protein_coding","22",1679
"ENSG00000133454","MYO18B",45.93,"protein_coding","22",20965
"ENSG00000133460","SLC2A11",50.84,"protein_coding","22",22961
"ENSG00000133466","C1QTNF6",50.65,"protein_coding","22",13419
"ENSG00000133477","FAM83F",51.49,"protein_coding","22",17243
"ENSG00000133488","SEC14L4",50.32,"protein_coding","22",7104
"ENSG00000133519","ZDHHC8P1",62.79,"transcribed_unprocessed_pseudogene","22",5140
"ENSG00000138867","GUCD1",55.14,"protein_coding","22",15371
"ENSG00000138892","TTLL8",53.91,"protein_coding","22",3278
"ENSG00000138942","RNF185",44.97,"protein_coding","22",11927
"ENSG00000138944","SHISAL1",53.42,"protein_coding","22",6853
"ENSG00000138964","PARVG",51.78,"protein_coding","22",16887
"ENSG00000142166","IFNAR1",41.33,"protein_coding","21",9353
"ENSG00000146938","NLGN4X",38.89,"protein_coding","X",19447
"ENSG00000157399","ARSL",45.88,"protein_coding","X",6510
"ENSG00000157538","VPS26C",44.22,"protein_coding","21",17361
"ENSG00000159307","SCUBE1",55.47,"protein_coding","22",13570
"ENSG00000159496","RGL4",55.37,"protein_coding","22",13697
"ENSG00000159873","CCDC117",44.33,"protein_coding","22",9403
"ENSG00000159958","TNFRSF13C",58.34,"protein_coding","22",3944
"ENSG00000160188","RSPH1",46,"protein_coding","21",4408
"ENSG00000160190","SLC37A1",48.79,"protein_coding","21",9239
"ENSG00000160213","CSTB",54.21,"protein_coding","21",8297
"ENSG00000166862","CACNG2",47.64,"protein_coding","22",3224
"ENSG00000166897","ELFN2",58.59,"protein_coding","22",17792
"ENSG00000167037","SGSM1",47.65,"protein_coding","22",17124
"ENSG00000167065","DUSP18",47.98,"protein_coding","22",13115
"ENSG00000167074","TEF",51.78,"protein_coding","22",8461
"ENSG00000167077","MEI1",46.77,"protein_coding","22",14565
"ENSG00000167393","PPP2R3B",58.28,"protein_coding","X",26656
"ENSG00000168135","KCNJ4",56.52,"protein_coding","22",2065
"ENSG00000169059","VCX3A",57.5,"protein_coding","X",1797
"ENSG00000169084","DHRSX",47.11,"protein_coding","X",10672
"ENSG00000169093","ASMTL",52.23,"protein_coding","X",10342
"ENSG00000169100","SLC25A6",57.28,"protein_coding","X",5436
"ENSG00000169184","MN1",52.19,"protein_coding","22",8990
"ENSG00000169314","C22orf15",59.17,"protein_coding","22",4205
"ENSG00000170638","TRABD",62.8,"protein_coding","22",9563
"ENSG00000172250","SERHL",55.56,"transcribed_unitary_pseudogene","22",4793
"ENSG00000172346","CSDC2",55.8,"protein_coding","22",3128
"ENSG00000172404","DNAJB7",36.73,"protein_coding","22",2565
"ENSG00000172912","COX6B1P3",48.03,"processed_pseudogene","22",260
"ENSG00000175329","ISX",47.22,"protein_coding","22",4254
"ENSG00000176177","ENTHD1",38.49,"protein_coding","22",3134
"ENSG00000176635","HORMAD2",37.57,"protein_coding","22",3949
"ENSG00000177096","PHETA2",55.87,"protein_coding","22",2790
"ENSG00000177989","ODF3B",71.23,"protein_coding","22",5998
"ENSG00000177993","ZNRF3-AS1",48.3,"lncRNA","22",2170
"ENSG00000178026","LRRC75B",60.52,"protein_coding","22",10070
"ENSG00000178248","FAM230I",41.16,"lncRNA","22",1578
"ENSG00000178605","GTPBP6",57.63,"protein_coding","X",7846
"ENSG00000178803","ADORA2A-AS1",46.81,"lncRNA","22",5230
"ENSG00000179750","APOBEC3B",53.12,"protein_coding","22",3576
"ENSG00000180150","HMGN2P9",47.16,"processed_pseudogene","22",229
"ENSG00000180957","PITPNB",39.71,"protein_coding","22",11309
"ENSG00000182057","OGFRP1",55.38,"lncRNA","22",14103
"ENSG00000182162","P2RY8",48.23,"protein_coding","X",9348
"ENSG00000182257","PRR34",59.12,"lncRNA","22",2817
"ENSG00000182351","CRIP1P4",61.14,"processed_pseudogene","22",229
"ENSG00000182378","PLCXD1",53.82,"protein_coding","X",25784
"ENSG00000182541","LIMK2",47.35,"protein_coding","22",10848
"ENSG00000182841","RRP7BP",54.88,"transcribed_unprocessed_pseudogene","22",5624
"ENSG00000182858","ALG12",55.65,"protein_coding","22",5988
"ENSG00000182944","EWSR1",44.02,"protein_coding","22",21370
"ENSG00000183066","WBP2NL",42.11,"protein_coding","22",8746
"ENSG00000183172","SMDT1",48.41,"protein_coding","22",2709
"ENSG00000183530","PRR14L",45.25,"protein_coding","22",19381
"ENSG00000183569","SERHL2",54.45,"protein_coding","22",7496
"ENSG00000183579","ZNRF3",45.29,"protein_coding","22",7609
"ENSG00000183741","CBX6",58.27,"protein_coding","22",11184
"ENSG00000183762","KREMEN1",45.49,"protein_coding","22",9602
"ENSG00000183765","CHEK2",43.89,"protein_coding","22",9977
"ENSG00000183822","NCF4-AS1",51.27,"lncRNA","22",1506
"ENSG00000183864","TOB2",51.16,"protein_coding","22",5114
"ENSG00000183943","PRKX",45.75,"protein_coding","X",7773
"ENSG00000183963","SMTN",54.79,"protein_coding","22",20093
"ENSG00000184068","SREBF2-AS1",56.07,"lncRNA","22",2989
"ENSG00000184076","UQCR10",47.62,"protein_coding","22",1500
"ENSG00000184117","NIPSNAP1",50.22,"protein_coding","22",3924
"ENSG00000184164","CRELD2",59.36,"protein_coding","22",8684
"ENSG00000184208","C22orf46",51.31,"transcribed_unitary_pseudogene","22",21190
"ENSG00000184319","RPL23AP82",44.54,"transcribed_unprocessed_pseudogene","22",8568
"ENSG00000184381","PLA2G6",51.79,"protein_coding","22",24349
"ENSG00000184459","BPIFC",43.11,"protein_coding","22",3019
"ENSG00000184571","PIWIL3",42.09,"protein_coding","22",7915
"ENSG00000184708","EIF4ENIF1",44.22,"protein_coding","22",11415
"ENSG00000184792","OSBP2",48.17,"protein_coding","22",19639
"ENSG00000184949","FAM227A",45.78,"protein_coding","22",23555
"ENSG00000184983","NDUFA6",48.65,"protein_coding","22",2614
"ENSG00000185022","MAFF",56.06,"protein_coding","22",13915
"ENSG00000185291","IL3RA",54.54,"protein_coding","X",4188
"ENSG00000185339","TCN2",50.7,"protein_coding","22",6904
"ENSG00000185340","GAS2L1",64.97,"protein_coding","22",10182
"ENSG00000185386","MAPK11",65.39,"protein_coding","22",5488
"ENSG00000185666","SYN3",45.93,"protein_coding","22",12805
"ENSG00000185721","DRG1",44.4,"protein_coding","22",4042
"ENSG00000185960","SHOX",51.23,"protein_coding","X",9504
"ENSG00000186575","NF2",45.79,"protein_coding","22",26592
"ENSG00000186654","PRR5",56.73,"protein_coding","22",13957
"ENSG00000186716","BCR",53.07,"protein_coding","22",20798
"ENSG00000186732","MPPED1",52.28,"protein_coding","22",7029
"ENSG00000186951","PPARA",46.4,"protein_coding","22",24487
"ENSG00000186976","EFCAB6",42.97,"protein_coding","22",14507
"ENSG00000186998","EMID1",52.61,"protein_coding","22",7769
"ENSG00000187012","LINC00207",54.1,"lncRNA","22",2277
"ENSG00000187045","TMPRSS6",55.26,"protein_coding","22",5153
"ENSG00000187051","RPS19BP1",54.54,"protein_coding","22",6623
"ENSG00000187792","ZNF70",50.13,"protein_coding","22",6940
"ENSG00000187860","CCDC157",54.68,"protein_coding","22",11348
"ENSG00000188064","WNT7B",60.21,"protein_coding","22",6948
"ENSG00000188130","MAPK12",64.54,"protein_coding","22",18276
"ENSG00000188263","IL17REL",58.65,"protein_coding","22",3724
"ENSG00000188511","C22orf34",51.01,"lncRNA","22",8967
"ENSG00000188636","RTL6",56.01,"protein_coding","22",5419
"ENSG00000188677","PARVB",50.79,"protein_coding","22",10146
"ENSG00000189060","H1-0",53.2,"protein_coding","22",2344
"ENSG00000189269","DRICH1",44.89,"protein_coding","22",1552
"ENSG00000189306","RRP7A",57.5,"protein_coding","22",6543
"ENSG00000196236","XPNPEP3",41.48,"protein_coding","22",13357
"ENSG00000196419","XRCC6",46.22,"protein_coding","22",5364
"ENSG00000196431","CRYBA4",47.38,"protein_coding","22",1451
"ENSG00000196433","ASMT",52.08,"protein_coding","X",4854
"ENSG00000196576","PLXNB2",64.97,"protein_coding","22",16710
"ENSG00000196588","MRTFA",43.58,"protein_coding","22",18878
"ENSG00000197077","KIAA1671",48.94,"protein_coding","22",32331
"ENSG00000197182","MIRLET7BHG",56.82,"lncRNA","22",7598
"ENSG00000197976","AKAP17A",60.91,"protein_coding","X",13034
"ENSG00000198089","SFI1",46.58,"protein_coding","22",23978
"ENSG00000198125","MB",50.32,"protein_coding","22",3476
"ENSG00000198223","CSF2RA",50.88,"protein_coding","X",19260
"ENSG00000198355","PIM3",68.65,"protein_coding","22",2825
"ENSG00000198792","TMEM184B",53.5,"protein_coding","22",18277
"ENSG00000198832","SELENOM",49.48,"protein_coding","22",7196
"ENSG00000198911","SREBF2",48.21,"protein_coding","22",15347
"ENSG00000198951","NAGA",53.26,"protein_coding","22",5251
"ENSG00000199248","RNU6-28P",41.12,"snRNA","22",107
"ENSG00000199695","RNU6-1128P",42.2,"snRNA","22",109
"ENSG00000199865","RNU6-495P",44.86,"snRNA","22",107
"ENSG00000200443","RNU6-1066P",37.14,"snRNA","22",105
"ENSG00000200683","RNU6-379P",38.46,"snRNA","22",104
"ENSG00000200871","RNU6-810P",38.32,"snRNA","22",107
"ENSG00000201078","RN7SKP214",58.73,"misc_RNA","22",315
"ENSG00000202058","RN7SKP80",56.89,"misc_RNA","22",283
"ENSG00000203280","KIAA1671-AS1",50.17,"lncRNA","22",957
"ENSG00000205559","CHKB-DT",46.09,"lncRNA","22",9685
"ENSG00000205560","CPT1B",58.44,"protein_coding","22",8281
"ENSG00000205632","LINC01310",51.45,"lncRNA","22",6341
"ENSG00000205634","LINC00898",53.18,"lncRNA","22",9677
"ENSG00000205643","CDPF1",56.94,"protein_coding","22",6883
"ENSG00000205667","ARSH",41.1,"protein_coding","X",1875
"ENSG00000205702","CYP2D7",54.78,"polymorphic_pseudogene","22",9993
"ENSG00000205704","LINC00634",55.03,"protein_coding","22",1835
"ENSG00000205755","CRLF2",46.96,"protein_coding","X",8616
"ENSG00000205853","RFPL3S",42.19,"lncRNA","22",14937
"ENSG00000205856","C22orf42",42.24,"protein_coding","22",3895
"ENSG00000206066","IGLL3P",61.48,"unprocessed_pseudogene","22",434
"ENSG00000206069","TMEM211",48.56,"protein_coding","22",2544
"ENSG00000206615","RNU6-338P",38.1,"snRNA","22",105
"ENSG00000206841","RNU6-409P",36.54,"snRNA","22",104
"ENSG00000207227","RNU6-900P",43.14,"snRNA","22",102
"ENSG00000207332","RNU6-146P",47.22,"snRNA","X",108
"ENSG00000207435","RNU6-114P",38.1,"snRNA","X",105
"ENSG00000207455","RNU6-331P",42.99,"snRNA","22",107
"ENSG00000207457","RNU6-476P",40.19,"snRNA","22",107
"ENSG00000207696","MIR659",53.61,"miRNA","22",97
"ENSG00000207932","MIR33A",47.83,"miRNA","22",69
"ENSG00000209480","SNORD83B",59.14,"snoRNA","22",93
"ENSG00000209482","SNORD83A",54.74,"snoRNA","22",95
"ENSG00000211679","IGLC3",57.14,"IG_C_gene","22",462
"ENSG00000211680","IGLJ4",42.42,"IG_J_gene","22",33
"ENSG00000211681","IGLJ5",55.56,"IG_J_gene","22",72
"ENSG00000211682","IGLJ6",54.29,"IG_J_gene","22",70
"ENSG00000211684","IGLJ7",63.04,"IG_J_gene","22",46
"ENSG00000211685","IGLC7",60.32,"IG_C_gene","22",441
"ENSG00000212214","SNORA48B",52.59,"snoRNA","X",135
"ENSG00000212542","RNA5SP496",47.71,"rRNA_pseudogene","22",109
"ENSG00000213487","ASS1P4",52.67,"processed_pseudogene","X",1234
"ENSG00000213707","HMGB1P10",45.12,"processed_pseudogene","22",563
"ENSG00000213790","OLA1P1",39.11,"processed_pseudogene","22",1189
"ENSG00000213888","LINC01521",59.44,"lncRNA","22",2464
"ENSG00000213923","CSNK1E",55.79,"protein_coding","22",12179
"ENSG00000214076","CPSF1P1",58.95,"transcribed_processed_pseudogene","22",3730
"ENSG00000214161","SDC4P",54.74,"processed_pseudogene","22",601
"ENSG00000214491","SEC14L6",50.55,"protein_coding","22",3933
"ENSG00000214717","ZBED1",49.62,"protein_coding","X",36096
"ENSG00000214727","RPL5P35",46.38,"unprocessed_pseudogene","22",816
"ENSG00000215333","KRT18P23",56.04,"processed_pseudogene","22",1283
"ENSG00000215347","SLC25A5P1",47.93,"transcribed_processed_pseudogene","22",1858
"ENSG00000215478","CES5AP1",50.18,"transcribed_unprocessed_pseudogene","22",2152
"ENSG00000215481","BCRP3",51.73,"lncRNA","22",2308
"ENSG00000215771","LRRC37A14P",45.67,"processed_pseudogene","22",462
"ENSG00000217442","SYCE3",49.84,"protein_coding","22",804
"ENSG00000218357","LINC01644",41.44,"lncRNA","22",1449
"ENSG00000218537","MIF-AS1",59.69,"lncRNA","22",1476
"ENSG00000219438","TAFA5",54.37,"protein_coding","22",5738
"ENSG00000221598","MIR1249",65.15,"miRNA","22",66
